building_id,zone_id,municipality,barangay,use_type,use_sub,sewer_status
61374,R1,Tagbilaran City,Poblacion II,Residential,Other Residential,Excluded
61376,R1,Tagbilaran City,Poblacion II,Residential,Other Residential,Excluded
61396,R1,Tagbilaran City,Poblacion II,Residential,Other Residential,Excluded
61407,R1,Tagbilaran City,Poblacion II,Residential,Other Residential,Excluded
61465,R1,Tagbilaran City,Poblacion II,Residential,Other Residential,Excluded
61545,R1,Tagbilaran City,Poblacion II,Residential,Other Residential,Excluded
61594,R1,Tagbilaran City,Poblacion II,Commercial Establishments,Other Commercial,Excluded
61622,R1,Tagbilaran City,Poblacion II,Residential,Other Residential,Excluded
61627,R1,Tagbilaran City,Poblacion II,Residential,Other Residential,Excluded
61686,R1,Tagbilaran City,Poblacion II,Residential,Other Residential,Excluded
61712,R1,Tagbilaran City,Poblacion II,Residential,Other Residential,Excluded
61742,R1,Tagbilaran City,Poblacion II,Residential,Other Residential,Excluded
61749,R1,Tagbilaran City,Poblacion II,Residential,Other Residential,Excluded
61752,R1,Tagbilaran City,Poblacion II,Residential,Other Residential,Excluded
61757,R1,Tagbilaran City,Poblacion II,Commercial Establishments,Other Commercial,Excluded
61864,R1,Tagbilaran City,Poblacion II,Residential,Other Residential,Excluded
61881,R1,Tagbilaran City,Poblacion II,Commercial Establishments,Other Commercial,Excluded
61908,R1,Tagbilaran City,Poblacion II,Residential,Other Residential,Excluded
34876,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
34878,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
34880,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
34881,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
34886,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
34887,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
34890,R1,Tagbilaran City,Booy,Commercial Establishments,Food & Beverage,Served
34891,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
34892,R1,Tagbilaran City,Booy,Commercial Establishments,Other Commercial,Served
34893,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
34894,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
34895,R1,Tagbilaran City,Booy,Commercial Establishments,Other Commercial,Served
34896,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
34897,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
34899,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
34900,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
34901,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
34903,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
34904,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
34905,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
34907,R1,Tagbilaran City,Booy,Commercial Establishments,Other Commercial,Served
34908,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
34909,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
34911,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
34919,R1,Tagbilaran City,Booy,Commercial Establishments,Retail & Shopping,Served
34920,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
34921,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
34922,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
34926,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
34927,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
34929,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
34935,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
34936,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
34939,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
34941,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
34942,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
34944,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
34946,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
34948,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
34949,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
34950,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
34953,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
34954,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
34955,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
34956,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
34957,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
34959,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
34960,R1,Tagbilaran City,Booy,Commercial Establishments,Other Commercial,Served
34961,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
34962,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
34964,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
34967,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
34968,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
34969,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
34972,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
34973,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
34974,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
34975,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
34976,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
34977,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
34978,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
34979,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
34980,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
34987,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
34988,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
34990,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
34991,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
34994,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
34996,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
34997,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
34998,R1,Tagbilaran City,Booy,Commercial Establishments,Hospitality & Accommodation,Served
34999,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35002,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35005,R1,Tagbilaran City,Booy,Residential,Subdivision / Gated Society,Served
35006,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35008,R1,Tagbilaran City,Booy,Residential,Subdivision / Gated Society,Served
35010,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35011,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35014,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35015,R1,Tagbilaran City,Booy,Commercial Establishments,Other Commercial,Served
35019,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35022,R1,Tagbilaran City,Booy,Religious Places,Place of Worship,Served
35023,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35025,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35026,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35029,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35030,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35032,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35035,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35036,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35037,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35040,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35041,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35044,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35045,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35046,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35048,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35049,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35050,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35051,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35053,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35055,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35057,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35059,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35060,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35062,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35063,R1,Tagbilaran City,Booy,Commercial Establishments,Other Commercial,Served
35065,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35066,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35067,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35070,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35072,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35077,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35079,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35082,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35084,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35085,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35089,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35095,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35096,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35097,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35098,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35100,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35101,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35102,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35105,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35107,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35109,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35110,R1,Tagbilaran City,Booy,Industrial,Warehouses & Storage,Served
35114,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35116,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35119,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35120,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35129,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35130,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35131,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35132,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35133,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35136,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35137,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35138,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35140,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35142,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35144,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35145,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35146,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35148,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35150,R1,Tagbilaran City,Booy,Commercial Establishments,Other Commercial,Served
35151,R1,Tagbilaran City,Booy,Commercial Establishments,Other Commercial,Served
35153,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35154,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35155,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35157,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35158,R1,Tagbilaran City,Booy,Health Facilities,Clinics & Outpatient Care,Served
35159,R1,Tagbilaran City,Booy,Commercial Establishments,Other Commercial,Served
35162,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35164,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35165,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35167,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35168,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35171,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35173,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35174,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35175,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35176,R1,Tagbilaran City,Booy,Residential,Subdivision / Gated Society,Served
35179,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35180,R1,Tagbilaran City,Booy,Educational Institutions,Elementary Education,Served
35181,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35184,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35185,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35186,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35190,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35191,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35192,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35196,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35197,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35198,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35199,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35200,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35201,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35204,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35207,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35208,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35211,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35213,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35215,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35216,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35217,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35218,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35220,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35222,R1,Tagbilaran City,Booy,Residential,Subdivision / Gated Society,Served
35226,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35227,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35230,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35231,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35237,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35239,R1,Tagbilaran City,Booy,Residential,Subdivision / Gated Society,Served
35240,R1,Tagbilaran City,Booy,Commercial Establishments,Other Commercial,Served
35242,R1,Tagbilaran City,Booy,Commercial Establishments,Other Commercial,Served
35243,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35244,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35245,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35246,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35247,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35248,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35250,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35251,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35255,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35260,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35262,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35264,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35265,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35266,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35267,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35268,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35270,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35273,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35274,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35275,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35277,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35279,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35280,R1,Tagbilaran City,Booy,Commercial Establishments,Other Commercial,Served
35281,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35282,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35283,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35285,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35287,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35289,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35290,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35295,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35296,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35299,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35301,R1,Tagbilaran City,Booy,Commercial Establishments,Other Commercial,Served
35302,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35303,R1,Tagbilaran City,Booy,Commercial Establishments,Other Commercial,Served
35305,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35308,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35309,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35310,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35311,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35315,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35316,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35318,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35323,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35324,R1,Tagbilaran City,Booy,Commercial Establishments,Hospitality & Accommodation,Served
35325,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35329,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35331,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35333,R1,Tagbilaran City,Booy,Commercial Establishments,Other Commercial,Served
35334,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35335,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35337,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35338,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35340,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35341,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35342,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35343,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35346,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35347,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35349,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35351,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35359,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35360,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35363,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35364,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35369,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35370,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35371,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35373,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35374,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35375,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35377,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35378,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35380,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35381,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35383,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35384,R1,Tagbilaran City,Booy,Commercial Establishments,Other Commercial,Served
35386,R1,Tagbilaran City,Booy,Commercial Establishments,Food & Beverage,Served
35389,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35392,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35393,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35395,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35396,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35398,R1,Tagbilaran City,Booy,Commercial Establishments,Other Commercial,Served
35402,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35403,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35404,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35407,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35410,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35412,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35414,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35415,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35417,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35418,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35419,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35423,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35425,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35426,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35429,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35431,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35432,R1,Tagbilaran City,Booy,Commercial Establishments,Other Commercial,Served
35434,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35436,R1,Tagbilaran City,Booy,Religious Places,Place of Worship,Served
35437,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35438,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35439,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35441,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35442,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35443,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35445,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35446,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35447,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35453,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35454,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35455,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35458,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35459,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35464,R1,Tagbilaran City,Booy,Industrial,Warehouses & Storage,Served
35467,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35468,R1,Tagbilaran City,Booy,Commercial Establishments,Retail & Shopping,Served
35469,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35470,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35473,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35475,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35477,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35478,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35479,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35481,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35482,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35488,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35490,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35491,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35493,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35494,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35497,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35501,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35503,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35504,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35505,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35506,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35507,R1,Tagbilaran City,Booy,Residential,Subdivision / Gated Society,Served
35508,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35509,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35510,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35511,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35512,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35514,R1,Tagbilaran City,Booy,Commercial Establishments,Other Commercial,Served
35515,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35517,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35518,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35520,R1,Tagbilaran City,Booy,Health Facilities,Clinics & Outpatient Care,Served
35521,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35523,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35524,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35528,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35533,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35534,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35537,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35539,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35540,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35541,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35542,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35544,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35545,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35546,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35549,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35550,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35554,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35557,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35558,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35562,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35564,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35565,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35568,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35570,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35572,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35573,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35574,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35575,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35577,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35578,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35580,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35581,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35583,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35584,R1,Tagbilaran City,Booy,Commercial Establishments,Offices & Services,Served
35586,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35589,R1,Tagbilaran City,Booy,Commercial Establishments,Retail & Shopping,Served
35590,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35593,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35596,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35598,R1,Tagbilaran City,Booy,Commercial Establishments,Other Commercial,Served
35599,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35600,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35601,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35602,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35604,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35605,R1,Tagbilaran City,Booy,Commercial Establishments,Other Commercial,Served
35606,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35608,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35613,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35615,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35616,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35617,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35618,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35620,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
35621,R1,Tagbilaran City,Booy,Residential,Other Residential,Served
